Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64,Dim_65,Dim_66,Dim_67,Dim_68,Dim_69,Dim_70,Dim_71,Dim_72,Dim_73,Dim_74,Dim_75,Dim_76,Dim_77,Dim_78,Dim_79,Dim_80,Dim_81,Dim_82,Dim_83,Dim_84,Dim_85,Dim_86,Dim_87,Dim_88,Dim_89,Dim_90,Dim_91,Dim_92,Dim_93,Dim_94,Dim_95,Dim_96,Dim_97,Dim_98,Dim_99
0.8448668569187547,0.5081318378441703,1.0159970681876116,-0.9858174070570791,0.801742648859568,-0.0051612752820464625,-0.14468438227296865,-0.33539500257992816,-0.5796770339011679,0.1434394478340788,-0.6496545000043337,0.35011817899288467,-0.6586327235662768,-0.48790181906476926,0.5268075985230034,-0.5055151507385236,-0.9717044121070382,-0.09641486963576895,0.7136302710131408,0.2337968075781438,-0.41119921119625347,0.014469586931682654,0.5584806768454451,0.6952631623879575,-0.5019609337238402,-0.13428610370851324,0.7766121658166949,-0.25736840038192743,-0.8281623784402392,-0.32068460331671256,0.7015575901044795,-0.5438333839440206,0.21100100909466168,0.5194444292691252,-0.9507743725860889,0.5527992317139023,0.9291319910422902,0.4695489804452282,-0.8207816459003137,-0.3466861292438508,0.12796288077615592,-0.8636640989294992,-0.7845418234602737,0.9907724669091411,-0.6369025879672996,-0.20366633622561525,0.580656711618452,-0.38597658972300763,-0.2148849189052262,-0.8502917190781782,-0.5507201905008765,-0.8041658835923184,0.27639758723516317,-0.875190924215989,0.7907970474726447,-0.4265186561168821,0.769335541641498,-0.28445355743807,0.2744386746957095,0.8571416967057184,0.5037829286557769,-0.3789950098724091,0.19720355251495425,-0.45267242295982446,-0.27466812404239493,-0.07098716907140012,0.8710999730079962,-0.17791103362464722,-0.5807103606946504,0.6927192632565351,-0.6578462464180896,-0.9268826045506797,0.7771352310383572,0.9702458330332844,0.2247724278635559,-0.43349561436046313,0.02716044937135531,0.9735799900512985,-0.8108282818799981,0.09013835502066536,-0.32537723239151517,-0.4745852885976911,0.7004125624311968,-0.3017442060758966,0.8291145372409854,0.5318793676786666,-0.4482270552235994,-0.41375077494741275,-0.9145556643160937,-0.6541016185258859,0.5329842687001669,0.8506440404483613,-0.6414193486693933,0.25779890207735057,-0.34599838826713136,-0.5240326301246416,-0.5966511115947568,0.9077348662131224,0.11003827858040482,-0.47305254476753356
-0.09747456277511723,0.053334442713254285,0.1602501285744733,-0.44569610938669424,-0.6471152697361597,0.45893490692439065,0.4326604825660392,0.2505447078181149,0.5517320685476479,0.397620813856401,-0.8209634891446913,0.9732556022575438,-0.5585886250637129,-0.23446431037076731,0.3432538535760101,-0.02686490138613662,-0.5313669684311972,0.7587740533412146,0.6730298761908853,-0.30006701336957353,0.6927478926303499,0.3223927174753123,-0.7631866332646082,0.3026469761992767,-0.27950892282189765,-0.7422718328277824,0.42385142232600526,0.7484515856381497,0.8920511221672354,0.41216283403077014,-0.834579248147757,0.3030291708431767,0.4097514582520416,0.06366111655490814,-0.05005174648985444,-0.056892825298290095,0.7371873959502839,-0.44202412002565494,-0.6149571052328227,-0.23979506993907518,0.992110362545211,0.7109483275436803,0.6739896425956593,-0.6699095798982202,0.18250447960890148,0.42731287547566854,0.012302245044415017,-0.14358691834392268,0.2708648827303295,0.09009557758804121,-0.06235580940712926,0.3720759115749548,0.12052865595323325,-0.20797287404585196,0.594557528059849,-0.8998258191082704,-0.9953334677389571,0.3944258390890334,0.9791334281256325,-0.36125020532445373,0.33050369472256125,-0.7141328214308285,-0.1536881099945544,-0.7229490139958776,0.5214238822875177,0.05279242075435553,0.2745886558398343,0.5876361923267575,-0.9831658806611803,-0.6438041946447051,0.6921525950552914,0.9146195793704905,0.37843407478054214,0.6447020143838169,-0.0896492706767098,-0.011826257207828705,0.5348650199589127,0.14737551890670986,0.7845348050846714,-0.5844732120695344,0.8168570445763967,0.8170770161793977,-0.3654156252630778,0.9852426354766286,-0.01906316980445477,0.6927509573809436,0.35545323552990715,0.6343117941608987,-0.8357964492945904,-0.18261239358544623,0.8327642445749011,-0.8999238662944424,-0.5127899954026225,-0.01898544270858693,0.1246694196768332,-0.4100229483387019,0.7147872850047876,0.5600520203120338,0.923592560137432,0.9826546947474954
-0.1627501715109562,-0.6112398193462926,0.09257350579447957,-0.29519184791672637,0.7522156310753181,-0.08344317839825255,-0.15851366687991253,0.5504592034062787,-0.9296380714098866,0.14443369480753665,0.8418544920373561,0.17399335851013542,0.6861349921824726,-0.43755951102612967,0.922951405863496,0.8963129720361209,-0.08635765334421164,0.2471206469967564,0.9457481840534754,0.6528993373779419,0.4646983358717103,-0.08529304766155144,-0.7984427863361196,-0.34548516205962265,0.27936759200917427,-0.6964440326152133,0.857946271419056,-0.44476724984303795,0.7425874306281934,-0.6261381421044365,0.028822243829911276,0.659487724464088,-0.5683585808924188,0.4286422932281637,0.6217263581497672,-0.3462251585372831,-0.07133154160386446,0.5593695174355895,0.10897893644873391,0.38155563767055933,0.16891318129117083,-0.005205036227172943,0.24156588216787145,0.10197542306560181,-0.99842465058403,0.5469495005365246,-0.6489538258040288,0.48873519527578146,0.7997503871999547,-0.5683509070005714,0.09541361338501964,-0.6746816214218718,0.06322066625665168,0.868834409849836,0.33192996513688566,-0.34463861310167876,0.8213060528293914,0.11681668519672894,0.27228453425030374,0.5643955453798157,0.3144560558104639,-0.25871911746810894,0.9963496122328599,0.09500324919148095,-0.5377696260379936,0.5590635959883217,0.2360637964107859,0.8047434113761256,-0.8897504171526269,-0.5998353347143182,-0.6564141631049001,0.3409862979352014,0.33322520122594845,0.6075045960067387,-0.8496342961668015,0.14691482856674432,-0.7583322642852588,0.251155671450777,0.010217691761753356,-0.7295220282364749,-0.9038903798994802,-0.04478589468630689,0.17219427994270742,0.6666041364619999,-0.33804366755144666,-0.434697781926791,0.3230532623169433,-0.5491118955186138,0.08479429896590007,-0.20859745621312498,-0.6821107158850399,-0.15418468828447018,-0.05164956635354434,0.32191045331196744,0.15533044716110767,-0.31868618723859,0.5440531053809587,0.4352856541920147,0.95597426305043,-0.9279624542836817
0.6783209378157755,0.915346816400596,1.5836798351661032,-0.8427167942358653,0.6678006593214063,-0.29465243930233975,-0.8860013500015456,0.06610048733492668,-0.13712887789370876,0.6591070298520754,0.9218437297695168,-0.055568665455887345,0.10614334308073503,-0.1845685806147399,0.534581294137231,0.8436265674327568,0.12858275335025993,0.6125921622822574,0.7237279803225645,0.8466578193867145,0.7001089879117144,-0.8359500529537158,-0.2803407271227438,0.9893111710530829,-0.45831271032605136,-0.9276232327806366,-0.39666491987880037,0.8383814787592303,0.7604820679033699,-0.6522879137663244,0.20230065979541845,0.054495659768527105,0.16667347666042387,0.5830108420212783,0.26283774436472296,-0.9409155731187855,0.28640748593702137,0.6237162491600323,0.8134255012222014,0.7683201294347957,-0.9753982201707581,0.019544464276722184,0.26688746108930195,-0.7667847285101774,0.5811078692846747,0.48963384119676645,-0.08538787677247939,-0.13030646505870602,0.11927194305989652,-0.39823909471385077,0.8460050865766466,0.9104076683226929,-0.6699676857336503,-0.2212003645273508,0.8866377043973828,-0.4048224644647047,-0.8236779593904737,0.11809618317485926,0.2615865159840527,0.3639207494634742,0.09715080064007697,-0.5933202092130847,0.6375141734170362,0.858695065792697,0.8037975757794698,0.0012035959528251539,0.19253893890556584,-0.33541667978193046,0.6411706795434844,-0.00018693566921901272,-0.3641615064008086,-0.4109807293247829,-0.7343377433376812,0.6422133206534646,-0.6007446522763089,-0.762236790663841,-0.8637642957355862,-0.8608787771286692,-0.6802622770329092,-0.05377871192709649,0.0910020220383545,0.8080974578781219,0.6167316123942044,0.5501478714058912,0.7165335381835354,-0.5676991713214845,-0.5593379119516309,0.9426353291308935,-0.25835466350330827,0.8277354300005579,0.20056314481084758,-0.07569422649395174,0.47388812198381225,-0.06034097881599254,-0.6561145840513913,0.46390880524265676,-0.8374621215404354,-0.005669360593619777,-0.15179515848841763,-0.047858798825715976
0.4748148744403318,0.8322210754151594,0.7758041102300811,0.06834418920920138,-0.2476993212081835,-0.23334622436241315,0.6962508101442999,-0.4989986770754675,-0.8037308997541388,-0.24939738207373674,-0.487341031735832,-0.7486871637304688,-0.00850033262787786,0.3320431790063869,0.6242157528741503,-0.8244177274973534,-0.5139254520276733,-0.6123624774650551,0.5370675580737161,0.8332049437617843,-0.18071107658306107,-0.7584219212458614,0.865435595477192,-0.2898555534224705,-0.8553328430389624,-0.726008913164335,-0.4552543579831476,0.7906192336441324,-0.25398804424160426,-0.6667335097365943,0.5019590743955451,-0.6375669275794094,0.5989415586992406,0.6366601888126171,0.9750410879937439,0.3054586485820652,0.12414530085200837,-0.030192924443452007,0.456474678238193,-0.7810597209203516,-0.9753306420686463,-0.9695133674555196,0.9806771862751389,-0.7213515033898061,-0.016437717328233292,-0.3451188535369314,-0.016039806325692352,-0.15807966917929428,-0.23467894104860854,-0.8515986869203136,-0.02922371807134061,0.04262436820149618,0.35902057546715427,0.4613475907022435,0.22518419175254567,0.2893652673913658,0.9815174422345323,-0.918218303436793,-0.0982957053244089,0.8423971913675175,0.20246890713094268,0.5685921304349575,0.1966718840667061,0.7407784349503579,0.09398485129073841,0.9441031232950208,-0.9795995282794525,0.6025877891976419,0.6868001151435408,0.9702433360417697,-0.9580492234985523,0.7096445154885413,0.5845314059960931,-0.5053526712505245,-0.7400730410047662,-0.7143461687557304,-0.3872647303420782,-0.48378383852585927,-0.17592905431108363,-0.9717595623925013,0.20351003260256206,0.27371318896486074,0.3738916581242868,0.23093177118044084,-0.046977221614679765,-0.925225296392514,-0.637821621400281,-0.30169634551417057,0.3819853972052545,0.5535987893059522,-0.9945910188153335,-0.4549426445661968,-0.18844659699811594,-0.42034600770525765,-0.46964171818623623,-0.756832640834652,-0.5144269157045676,0.8087114617513527,-0.6794229011572035,-0.592332251631178
-0.26834822968234023,-0.01852260032498235,-0.11143162833314382,-0.08120698065834198,-0.7063203907153803,0.6319010718032405,-0.39032602919227655,0.2635167120624917,-0.956621211522382,-0.9065523689080923,0.7890017843585189,-0.5785221498026287,-0.7499450262638996,0.4706171585606944,-0.39087617107161154,0.07176119483924315,-0.0976247280773952,-0.48721062555641526,0.46868794673084024,-0.8696080728424311,-0.6085311812203709,0.3901901734777191,0.8399090059576182,-0.5451920757000301,-0.8326958111424894,-0.039916044920694116,-0.5273775437719703,-0.4565468468813392,0.824438268011656,0.09178254839328304,-0.167263906995196,0.9694118139819459,0.7729882552343941,-0.243380801581355,-0.6310282108788998,0.9366310808310254,0.30566366041313997,-0.7574553997414446,-0.015324489728193447,-0.7722120326565947,-0.78862721868535,-0.3893428772946166,0.05061741782531115,0.9264199211546444,0.04939561665719783,0.6402720101333377,0.6637357535287309,-0.9289263241641545,-0.7307821020659069,-0.47532271525621117,0.1488523203735994,0.6256036765502819,-0.26676282418958475,-0.6626724510362783,0.49477679715030676,0.783640348505882,-0.09114192519359166,0.6831002719357921,0.2349116134750071,0.5220318339164163,0.1557340103680207,-0.5363389554604494,0.36129362875993776,-0.30307459161761763,-0.8563490842520542,0.8476669111772188,-0.9757181448466297,0.18611165972901844,0.8866081303090503,0.9857873733482547,0.3985106813719821,-0.9358587593258001,-0.29538926641702146,0.8241970945178365,-0.6432140221995031,-0.5185370994121539,0.7770690540926268,0.7679560199852598,0.9694250889702773,0.16097745786627926,-0.13116856551652134,-0.7004769936051727,0.3474738840572804,-0.9346034486552184,-0.4137644815754278,-0.23807963948587352,-0.2570384895751827,0.5802614178868466,-0.4905068590367534,-0.3872650997713596,-0.2318538330118769,0.33195144030542467,-0.8760564373237807,-0.48886611084731113,-0.7186857375369624,0.1907758956073613,-0.9359455729382316,-0.39947303967319225,-0.2614566584338909,0.6828684037239279
1.3014522354536628,0.8719610296674463,0.5535959267371243,-0.7957199829554467,-0.965160813115761,-0.9196293806814084,0.9756964044204288,0.654593942255838,0.9150541804843868,-0.698284213418991,-0.7386774970055654,-0.8055941882749442,-0.9834003971460699,0.4790254008513488,-0.5866708635453173,0.0656153098026322,0.4460905871051448,0.09933320367038712,0.2921480260389864,0.6543242514011871,0.015473801803531195,-0.36415206442164694,0.05150823912627245,-0.8056308218198931,0.5583217032430305,0.4547534725039424,0.19084648157132578,0.8937906199836647,0.8834976402173185,-0.7662008847786692,0.343093958758631,0.4427267248579674,-0.7445130541921792,-0.004012025068280689,-0.5677930419530666,0.602385553354537,-0.20447784239152833,-0.020376180643187247,-0.5545505560435262,-0.10213820174997612,-0.8719878190977708,0.5380979974294502,-0.06027463563328239,0.7029297761462605,0.9064343683242626,0.15921701014589273,0.06933186890404519,0.837806627023362,0.15285919821934435,-0.8255020969246749,0.055493363084174296,-0.33552534123573663,0.9960880454802266,-0.5635589888183312,-0.15491386094884319,-0.7506362294501361,0.6943038609471563,0.2882706366144414,-0.18938843711813957,0.5477624248894635,0.40188977496510137,-0.13500406129095133,-0.6474080089176093,-0.0660931423458131,-0.9776482689614134,-0.29996228942055647,-0.8968727525941285,0.15769774146851434,0.5957786611335172,0.40969864398365874,-0.5977060017455917,0.4700593779139848,-0.37464779054654285,0.26509019227687247,-0.14483997417005567,-0.6493385924144344,-0.06622950109965009,0.8828357746916382,0.15668010797935428,0.030379980631992654,-0.641542855131847,-0.9332009888270008,-0.9718591812928419,0.29655751710175426,-0.5815687833536127,-0.44260567284726915,-0.7767836487531661,-0.9878738386833514,-0.5071388053084411,-0.7193948538818831,-0.1071656335622766,-0.8177484081890509,0.6758387984993233,-0.8414892242554357,-0.22274952708524132,0.19295457304365393,-0.16028297607141662,0.7768327379796918,-0.22432187313991148,-0.682090282105853
0.9147461023122107,0.6252297833378179,0.8422351210343791,0.22923898753997585,-0.2458010189993951,-0.9054468590077456,-0.20609164353159848,-0.9458040044165164,-0.3888435110094042,0.8971422262402353,0.15289735794847314,0.20206171191328992,0.7696269293838367,-0.46238473273767844,-0.7841182214223805,0.08599758733549279,0.6777963593940284,-0.14840750476641817,0.951809543880882,-0.38165081729661954,-0.6310465953555666,0.307345118757143,-0.413507619962302,-0.7201313382916807,0.8608846010375726,-0.19442560577769408,-0.021098362540898252,-0.5452522695576529,0.27723069891871877,0.9683008847032661,0.40045114724789443,-0.4335064182934336,0.8471025751706487,-0.10353372834700947,-0.2149479559063332,-0.8103857673020247,0.11991441228649968,0.03347832871893841,-0.3896696739440164,0.8889580834341662,0.7737063886384947,-0.2733830945313154,-0.0374462193342342,0.6648795203896274,0.47691629528156687,-0.5230539053742362,-0.7295046953075432,0.7405668674347465,-0.02864192504545482,0.5966711211062765,0.15331085035178238,-0.7109092461802256,-0.4617501620090412,0.04590625126056991,0.7136307488911704,-0.04049810565605516,0.23286896757898967,-0.9894117786575634,0.621965682188292,-0.8068448418969585,-0.8306857079814174,-0.18425184204202116,-0.8480390876966144,0.500062047193029,-0.39726777446667016,-0.10784921227426869,0.20687276975677982,-0.5723559465996504,0.9311013498422598,-0.14305931106285374,0.3773401447249525,-0.056177240292838215,0.8208457973857026,0.22318627994049822,0.39744510845852754,0.5541714590219167,-0.8750266297729874,0.9428356077797113,0.6834198699515714,0.8130906378694449,0.8195063015052375,-0.9289029784525047,-0.11102505536942653,0.9677524749082775,0.6643481989697162,-0.9469790473628366,-0.6440256132225717,0.7467148740325611,0.8798588368189091,0.21084583871035578,-0.6719614781750409,0.3980678051577422,0.5759481475153976,-0.2716319647517669,0.1212470886898418,0.9160935114743869,0.018997416969113612,0.8241617190437318,0.0826551747740103,0.09147019826542957
1.7111055490346714,1.3525358399241199,0.7527000544250041,0.6804493312060516,0.4367150541119902,0.09648323513193224,0.38626298166141493,-0.3013500463490508,-0.9382406723590222,-0.6251290307038393,-0.8416059305260444,-0.6421611612354761,0.8982782053208767,-0.6559171104240182,-0.3752608139562179,-0.4192348345641792,-0.5756620666792254,0.01228542357118223,0.2424638508202117,-0.25869171422175485,0.6423454970830216,-0.19810150670777493,-0.022133218215537154,0.8132318274429127,-0.700074430431219,0.28534302858756466,0.15314210468067735,0.8724668494229655,-0.2773057802175072,0.9528883654829472,-0.5745968292914108,0.8082763250763432,0.06181329436358873,-0.5213070841566574,0.39305065450156706,-0.42807617081497074,0.6360633331411263,0.783267164007202,-0.29835334571665095,-0.9030155948525538,-0.20194895401770596,0.8774186305275218,0.9752870019865632,-0.10128250106250891,-0.12421350646688567,-0.3066981991706128,-0.10364734987413105,0.6832166459440057,-0.13356801166171284,0.556773954698834,-0.80966276180738,-0.584113418443519,0.47053910473633587,-0.19084300464732817,0.8747517982709958,0.9950041629675075,-0.2943094005609834,0.4967676687908469,-0.7582518567472238,0.12910375698288923,0.9062800095851111,0.304792281746058,-0.4309547944803709,0.7101358019257409,-0.7277866770165575,-0.6488771913942866,0.71002351581068,-0.3671763193577062,0.371918681342978,-0.47777840792152415,-0.09729149205783116,-0.8686316452523866,0.7066985385083824,-0.7431877904373361,-0.2964787697500304,-0.5552289234237004,0.18067841248305405,0.7295594511708354,0.6866149149712955,0.8118822833284352,0.011589419766641296,0.7168295832258789,0.8591797531621235,0.24804994835146466,0.6574969860174953,-0.7349900074820805,0.15297496731832472,-0.9752257365256867,0.5848916679668867,0.815533746822342,0.10787359842442079,0.0747484546692947,-0.2669323739989513,-0.3197687902523594,0.4189299929858441,-0.07878721400021171,0.5051074852948174,-0.7107758423631623,0.027352657140054193,0.6503426373302141
0.8073289414454561,0.7908078915516094,0.024974142437322832,0.39492774053605784,0.7716445551623397,-0.6685349235394555,-0.0014317769662059998,0.506832497219796,-0.9515291634254546,0.40346520342950254,0.557770208560046,-0.07304070657777739,-0.3989033995589151,-0.6610860286034166,-0.3344251572330532,0.36960383045124723,-0.5265519432562114,-0.543458850612621,0.7442911034925606,0.8025141973564054,-0.2154432058087723,0.9634391967260236,-0.20473551599428985,0.9109775043087762,0.01877557896429849,-0.8430764508285882,0.61615057322409,-0.6618953714612534,-0.6623178284893059,0.17032984081340752,-0.7255677096968487,-0.4331513647661074,0.879165920864315,-0.410933924076355,0.9514967327160082,-0.8777015596851341,-0.24750895347567847,0.5096884625981728,0.683999906325246,0.04958807210637595,0.4382689481717006,-0.5134968732190892,0.25124545468459547,-0.631723052449473,-0.9318547787907985,-0.9142221139048534,-0.4739111718587117,-0.2948023417340788,-0.978730327456963,0.0947337023468251,0.04280528717870502,0.9688751610394066,-0.35314672167393546,0.4696648441334046,-0.3012248467494929,0.35999508397367475,-0.6010804389181166,0.7164883820176156,-0.7003473019337347,-0.12336021932773789,-0.18734985375393154,-0.7431874871976494,0.14693861762488036,0.5097999037037284,-0.9367529203870315,0.020195869625204477,0.4233546432745552,-0.6201215117310352,-0.947788316972844,-0.20423303168425133,-0.46328496159626575,0.9336046824722479,-0.37159047031412973,-0.3190145670992448,-0.1878636020053075,-0.5456202835099522,0.542702961621311,0.8686560893073787,0.07040509926012017,-0.27079438355498886,0.23709813854515827,0.017618818186900365,-0.02365783712752978,-0.4329198101763596,-0.5640791798415952,0.27163760425358285,-0.4521799380431455,-0.9795840266332305,-0.06657512969578105,0.3214873387001398,0.10381272140939646,0.14917712550777829,0.3634554399158332,0.31739043022055813,0.09151196882237289,-0.48487451283561844,-0.19724752769736575,0.6434590680389987,-0.43726272076742356,0.2374537778744379
